date,storenumber,total_lettuce_trans_sub
2015-03-23,4904,2
2015-03-23,4904,2
2015-03-23,4904,2
2015-03-23,4904,2
2015-03-23,4904,2
2015-03-23,4904,2
2015-03-23,4904,2
2015-03-23,4904,2
2015-03-23,4904,2
2015-03-23,4904,2
2015-03-23,4904,2
2015-03-23,4904,2
2015-03-23,4904,2
2015-03-23,4904,2
2015-03-23,4904,2
2015-03-23,4904,2
2015-03-23,4904,2
2015-03-23,4904,4
2015-03-23,4904,2
2015-03-23,4904,2
2015-03-23,4904,4
2015-03-23,12631,4
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,4
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,4
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,4
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,12631,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,4
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,4
2015-03-23,20974,2
2015-03-23,20974,4
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,0
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,4
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,20974,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,4
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,0
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,4
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,4
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-23,46673,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,4
2015-03-24,4904,4
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,4
2015-03-24,4904,2
2015-03-24,4904,4
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,4
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,4
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,4904,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,4
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,4
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,4
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,4
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,4
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,12631,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,6
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,4
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,0
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,4
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,20974,2
2015-03-24,46673,2
2015-03-24,46673,4
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,6
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,4
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,0
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,6
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-24,46673,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,4
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,4
2015-03-25,4904,2
2015-03-25,4904,4
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,4
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,4
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,4
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,4904,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,0
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,8
2015-03-25,12631,2
2015-03-25,12631,4
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,4
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,12631,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,4
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,4
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,4
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,4
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,4
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,20974,2
2015-03-25,46673,2
2015-03-25,46673,2
2015-03-25,46673,2
2015-03-25,46673,2
2015-03-25,46673,4
2015-03-25,46673,2
2015-03-25,46673,2
2015-03-25,46673,2
2015-03-25,46673,2
2015-03-25,46673,2
2015-03-25,46673,2
2015-03-25,46673,2
2015-03-25,46673,2
2015-03-25,46673,2
2015-03-25,46673,2
2015-03-25,46673,2
